"id";"lastPage";"date";"echelleCroissante";"interet";"croyance_groupe";"HI";"VI";"HC";"VC";"selfEsteem";"age";"genre";"nationalite";"commentaire";"f(t)";"at";"numFeedback";"chgmtEval";"absChgmtEval";"chgmtFeedback";"signeChgmtFeedback";"signeF1";"signeF2";"signeF3";"signeF4";"a4ma0";"a2-a0";"feedbackPartielIndiv";"feedbackPartielCouple";"badSignChgmtIndiv";"badSignChgmtCouple";"atm1";"feedbacksEquilibres";"chgmtEvalSupFeedbackIndiv";"chgmtEvalSupFeedbackCouple";"ancrage";"ancrageHaut";"a0";"schwartz-universalism";"schwartz-Benevolence";"schwartz-Tradition";"schwartz-Conformity";"schwartz-Security";"schwartz-Power";"schwartz-Achievement";"schwartz-Hedonism";"schwartz-Stimulation";"schwartz-SelfDirection";"ecartAncrage";"schwartz-Conformity-pure";"schwartz-Security-pure";"meana";"atm1Div100";"absChgmtEvalRel";"interviewtime"
707;43;"15/04/2021 17:33";1;5;5;NA;NA;NA;NA;2.3;31;"Un homme";"France";"#N/A";68;65;3;10;10;13;"positif";"negatif";"negatif";"positif";"positif";5;-15;0;0;0;0;55;1;0;0;62;1;70;-0.285714;1.38095;-0.119048;0.380952;0.880952;-0.119048;-1.11905;-0.119048;-0.119048;-0.619048;8;3;3.5;0.6375;0.55;0.769230769230769;844.14
707;43;"15/04/2021 17:33";1;5;5;NA;NA;NA;NA;2.3;31;"Un homme";"France";"#N/A";79;75;4;10;10;14;"positif";"negatif";"negatif";"positif";"positif";5;-15;0;0;0;0;65;1;0;0;62;1;70;-0.285714;1.38095;-0.119048;0.380952;0.880952;-0.119048;-1.11905;-0.119048;-0.119048;-0.619048;8;3;3.5;0.6375;0.65;0.714285714285714;844.14
708;43;"15/04/2021 18:42";0;7;5;NA;NA;NA;NA;3.4;64;"Une femme";"France";"#N/A";15;26;0;0;0;0;"#N/A";"positif";"negatif";"positif";"negatif";3;-4;0;0;0;0;-1;1;0;0;15;0;26;0.666667;1.16667;-0.333333;-0.833333;0.166667;-0.833333;-0.833333;0.166667;-0.333333;0.666667;11;1.5;2.5;0.2775;-0.01;NA;824.26
708;43;"15/04/2021 18:42";0;7;5;NA;NA;NA;NA;3.4;64;"Une femme";"France";"#N/A";40;31;1;5;5;14;"positif";"positif";"negatif";"positif";"negatif";3;-4;0;0;0;0;26;1;0;0;15;0;26;0.666667;1.16667;-0.333333;-0.833333;0.166667;-0.833333;-0.833333;0.166667;-0.333333;0.666667;11;1.5;2.5;0.2775;0.26;0.357142857142857;824.26
708;43;"15/04/2021 18:42";0;7;5;NA;NA;NA;NA;3.4;64;"Une femme";"France";"#N/A";18;22;2;-9;9;-13;"negatif";"positif";"negatif";"positif";"negatif";3;-4;0;0;0;0;31;1;0;0;15;0;26;0.666667;1.16667;-0.333333;-0.833333;0.166667;-0.833333;-0.833333;0.166667;-0.333333;0.666667;11;1.5;2.5;0.2775;0.31;0.692307692307692;824.26
708;43;"15/04/2021 18:42";0;7;5;NA;NA;NA;NA;3.4;64;"Une femme";"France";"#N/A";35;29;3;7;7;13;"positif";"positif";"negatif";"positif";"negatif";3;-4;0;0;0;0;22;1;0;0;15;0;26;0.666667;1.16667;-0.333333;-0.833333;0.166667;-0.833333;-0.833333;0.166667;-0.333333;0.666667;11;1.5;2.5;0.2775;0.22;0.538461538461538;824.26
708;43;"15/04/2021 18:42";0;7;5;NA;NA;NA;NA;3.4;64;"Une femme";"France";"#N/A";15;29;4;0;0;-14;"negatif";"positif";"negatif";"positif";"negatif";3;-4;0;0;0;0;29;1;0;0;15;0;26;0.666667;1.16667;-0.333333;-0.833333;0.166667;-0.833333;-0.833333;0.166667;-0.333333;0.666667;11;1.5;2.5;0.2775;0.29;0;824.26
709;43;"16/04/2021 19:59";0;6;5;NA;NA;NA;NA;2.9;31;"Une femme";"France";"#N/A";67;81;0;0;0;0;"#N/A";"positif";"negatif";"negatif";"negatif";-12;-1;0;0;0;0;-1;0;0;0;67;1;81;0.809524;0.47619;-1.02381;-0.0238095;-0.0238095;-1.52381;-1.02381;0.47619;0.47619;0.97619;14;2.5;2.5;0.7725;-0.01;NA;680.04
709;43;"16/04/2021 19:59";0;6;5;NA;NA;NA;NA;2.9;31;"Une femme";"France";"#N/A";94;87;1;6;6;13;"positif";"positif";"negatif";"negatif";"negatif";-12;-1;0;0;0;0;81;0;0;0;67;1;81;0.809524;0.47619;-1.02381;-0.0238095;-0.0238095;-1.52381;-1.02381;0.47619;0.47619;0.97619;14;2.5;2.5;0.7725;0.81;0.461538461538462;680.04
709;43;"16/04/2021 19:59";0;6;5;NA;NA;NA;NA;2.9;31;"Une femme";"France";"#N/A";73;80;2;-7;7;-14;"negatif";"positif";"negatif";"negatif";"negatif";-12;-1;0;0;0;0;87;0;0;0;67;1;81;0.809524;0.47619;-1.02381;-0.0238095;-0.0238095;-1.52381;-1.02381;0.47619;0.47619;0.97619;14;2.5;2.5;0.7725;0.87;0.5;680.04
709;43;"16/04/2021 19:59";0;6;5;NA;NA;NA;NA;2.9;31;"Une femme";"France";"#N/A";67;73;3;-7;7;-13;"negatif";"positif";"negatif";"negatif";"negatif";-12;-1;0;0;0;0;80;0;0;0;67;1;81;0.809524;0.47619;-1.02381;-0.0238095;-0.0238095;-1.52381;-1.02381;0.47619;0.47619;0.97619;14;2.5;2.5;0.7725;0.8;0.538461538461538;680.04
709;43;"16/04/2021 19:59";0;6;5;NA;NA;NA;NA;2.9;31;"Une femme";"France";"#N/A";59;69;4;-4;4;-14;"negatif";"positif";"negatif";"negatif";"negatif";-12;-1;0;0;0;0;73;0;0;0;67;1;81;0.809524;0.47619;-1.02381;-0.0238095;-0.0238095;-1.52381;-1.02381;0.47619;0.47619;0.97619;14;2.5;2.5;0.7725;0.73;0.285714285714286;680.04
710;43;"16/04/2021 22:19";1;2;1;NA;NA;NA;NA;2.6;27;"Une femme";"France";"#N/A";82;70;0;0;0;0;"#N/A";"positif";"negatif";"positif";"negatif";0;0;0;0;0;0;-1;1;0;0;82;1;70;0.666667;0.5;-0.5;-1;0.5;-1;-0.5;0.5;0.5;0;-12;2;3.5;0.7125;-0.01;NA;460.37
710;43;"16/04/2021 22:19";1;2;1;NA;NA;NA;NA;2.6;27;"Une femme";"France";"#N/A";83;70;1;0;0;13;"positif";"positif";"negatif";"positif";"negatif";0;0;0;0;0;0;70;1;0;0;82;1;70;0.666667;0.5;-0.5;-1;0.5;-1;-0.5;0.5;0.5;0;-12;2;3.5;0.7125;0.7;0;460.37
710;43;"16/04/2021 22:19";1;2;1;NA;NA;NA;NA;2.6;27;"Une femme";"France";"#N/A";57;70;2;0;0;-13;"negatif";"positif";"negatif";"positif";"negatif";0;0;0;0;0;0;70;1;0;0;82;1;70;0.666667;0.5;-0.5;-1;0.5;-1;-0.5;0.5;0.5;0;-12;2;3.5;0.7125;0.7;0;460.37
710;43;"16/04/2021 22:19";1;2;1;NA;NA;NA;NA;2.6;27;"Une femme";"France";"#N/A";84;75;3;5;5;14;"positif";"positif";"negatif";"positif";"negatif";0;0;0;0;0;0;70;1;0;0;82;1;70;0.666667;0.5;-0.5;-1;0.5;-1;-0.5;0.5;0.5;0;-12;2;3.5;0.7125;0.7;0.357142857142857;460.37
710;43;"16/04/2021 22:19";1;2;1;NA;NA;NA;NA;2.6;27;"Une femme";"France";"#N/A";61;70;4;-5;5;-14;"negatif";"positif";"negatif";"positif";"negatif";0;0;0;0;0;0;75;1;0;0;82;1;70;0.666667;0.5;-0.5;-1;0.5;-1;-0.5;0.5;0.5;0;-12;2;3.5;0.7125;0.75;0.357142857142857;460.37
712;43;"17/04/2021 15:54";0;10;8;NA;NA;NA;NA;3.9;31;"Un homme";"France";"#N/A";34;41;0;0;0;0;"#N/A";"negatif";"negatif";"positif";"positif";0;-18;0;0;0;0;-1;1;0;0;34;0;41;0.571428;1.2381;0.238095;0.738095;0.238095;-0.761905;-1.2619;-0.261905;-1.7619;0.738095;7;3.5;3;0.3325;-0.01;NA;391.03
712;43;"17/04/2021 15:54";0;10;8;NA;NA;NA;NA;3.9;31;"Un homme";"France";"#N/A";28;36;1;-5;5;-13;"negatif";"negatif";"negatif";"positif";"positif";0;-18;0;0;0;0;41;1;0;0;34;0;41;0.571428;1.2381;0.238095;0.738095;0.238095;-0.761905;-1.2619;-0.261905;-1.7619;0.738095;7;3.5;3;0.3325;0.41;0.384615384615385;391.03
712;43;"17/04/2021 15:54";0;10;8;NA;NA;NA;NA;3.9;31;"Un homme";"France";"#N/A";22;23;2;-13;13;-14;"negatif";"negatif";"negatif";"positif";"positif";0;-18;0;0;0;0;36;1;0;0;34;0;41;0.571428;1.2381;0.238095;0.738095;0.238095;-0.761905;-1.2619;-0.261905;-1.7619;0.738095;7;3.5;3;0.3325;0.36;0.928571428571429;391.03
712;43;"17/04/2021 15:54";0;10;8;NA;NA;NA;NA;3.9;31;"Un homme";"France";"#N/A";36;33;3;10;10;13;"positif";"negatif";"negatif";"positif";"positif";0;-18;0;0;0;0;23;1;0;0;34;0;41;0.571428;1.2381;0.238095;0.738095;0.238095;-0.761905;-1.2619;-0.261905;-1.7619;0.738095;7;3.5;3;0.3325;0.23;0.769230769230769;391.03
712;43;"17/04/2021 15:54";0;10;8;NA;NA;NA;NA;3.9;31;"Un homme";"France";"#N/A";47;41;4;8;8;14;"positif";"negatif";"negatif";"positif";"positif";0;-18;0;0;0;0;33;1;0;0;34;0;41;0.571428;1.2381;0.238095;0.738095;0.238095;-0.761905;-1.2619;-0.261905;-1.7619;0.738095;7;3.5;3;0.3325;0.33;0.571428571428571;391.03
713;43;"18/04/2021 14:19";1;0;2;NA;NA;NA;NA;2.1;29;"Une femme";"France";"C’était intéressant de savoir quel estime on a de nous.";72;80;0;0;0;0;"#N/A";"negatif";"negatif";"positif";"positif";-5;-19;0;0;0;0;-1;1;0;0;72;1;80;-0.476191;1.35714;-0.642857;0.357143;0.357143;-1.14286;-0.142857;0.357143;-0.642857;0.857143;8;2.5;2.5;0.695;-0.01;NA;503.56
713;43;"18/04/2021 14:19";1;0;2;NA;NA;NA;NA;2.1;29;"Une femme";"France";"C’était intéressant de savoir quel estime on a de nous.";67;72;1;-8;8;-13;"negatif";"negatif";"negatif";"positif";"positif";-5;-19;0;0;0;0;80;1;0;0;72;1;80;-0.476191;1.35714;-0.642857;0.357143;0.357143;-1.14286;-0.142857;0.357143;-0.642857;0.857143;8;2.5;2.5;0.695;0.8;0.615384615384615;503.56
713;43;"18/04/2021 14:19";1;0;2;NA;NA;NA;NA;2.1;29;"Une femme";"France";"C’était intéressant de savoir quel estime on a de nous.";58;61;2;-11;11;-14;"negatif";"negatif";"negatif";"positif";"positif";-5;-19;0;0;0;0;72;1;0;0;72;1;80;-0.476191;1.35714;-0.642857;0.357143;0.357143;-1.14286;-0.142857;0.357143;-0.642857;0.857143;8;2.5;2.5;0.695;0.72;0.785714285714286;503.56
713;43;"18/04/2021 14:19";1;0;2;NA;NA;NA;NA;2.1;29;"Une femme";"France";"C’était intéressant de savoir quel estime on a de nous.";75;70;3;9;9;14;"positif";"negatif";"negatif";"positif";"positif";-5;-19;0;0;0;0;61;1;0;0;72;1;80;-0.476191;1.35714;-0.642857;0.357143;0.357143;-1.14286;-0.142857;0.357143;-0.642857;0.857143;8;2.5;2.5;0.695;0.61;0.642857142857143;503.56
713;43;"18/04/2021 14:19";1;0;2;NA;NA;NA;NA;2.1;29;"Une femme";"France";"C’était intéressant de savoir quel estime on a de nous.";83;75;4;5;5;13;"positif";"negatif";"negatif";"positif";"positif";-5;-19;0;0;0;0;70;1;0;0;72;1;80;-0.476191;1.35714;-0.642857;0.357143;0.357143;-1.14286;-0.142857;0.357143;-0.642857;0.857143;8;2.5;2.5;0.695;0.7;0.384615384615385;503.56
714;43;"18/04/2021 18:08";0;10;2;NA;NA;NA;NA;3.4;43;"Une femme";"France";"#N/A";86;81;0;0;0;0;"#N/A";"negatif";"positif";"negatif";"positif";13;5;0;0;0;0;-1;1;0;0;86;1;81;0.714286;0.047619;0.547619;0.047619;0.047619;-1.45238;0.047619;0.547619;-0.952381;0.047619;-5;3;3;0.85;-0.01;NA;757.3
714;43;"18/04/2021 18:08";0;10;2;NA;NA;NA;NA;3.4;43;"Une femme";"France";"#N/A";67;76;1;-5;5;-14;"negatif";"negatif";"positif";"negatif";"positif";13;5;0;0;0;0;81;1;0;0;86;1;81;0.714286;0.047619;0.547619;0.047619;0.047619;-1.45238;0.047619;0.547619;-0.952381;0.047619;-5;3;3;0.85;0.81;0.357142857142857;757.3
714;43;"18/04/2021 18:08";0;10;2;NA;NA;NA;NA;3.4;43;"Une femme";"France";"#N/A";90;86;2;10;10;14;"positif";"negatif";"positif";"negatif";"positif";13;5;0;0;0;0;76;1;0;0;86;1;81;0.714286;0.047619;0.547619;0.047619;0.047619;-1.45238;0.047619;0.547619;-0.952381;0.047619;-5;3;3;0.85;0.76;0.714285714285714;757.3
714;43;"18/04/2021 18:08";0;10;2;NA;NA;NA;NA;3.4;43;"Une femme";"France";"#N/A";73;84;3;-2;2;-13;"negatif";"negatif";"positif";"negatif";"positif";13;5;0;0;0;0;86;1;0;0;86;1;81;0.714286;0.047619;0.547619;0.047619;0.047619;-1.45238;0.047619;0.547619;-0.952381;0.047619;-5;3;3;0.85;0.86;0.153846153846154;757.3
714;43;"18/04/2021 18:08";0;10;2;NA;NA;NA;NA;3.4;43;"Une femme";"France";"#N/A";97;94;4;10;10;13;"positif";"negatif";"positif";"negatif";"positif";13;5;0;0;0;0;84;1;0;0;86;1;81;0.714286;0.047619;0.547619;0.047619;0.047619;-1.45238;0.047619;0.547619;-0.952381;0.047619;-5;3;3;0.85;0.84;0.769230769230769;757.3
715;43;"18/04/2021 22:34";0;6;3;NA;NA;NA;NA;2.5;33;"Un homme";"France";"#N/A";65;61;0;0;0;0;"#N/A";"positif";"negatif";"negatif";"positif";3;3;0;0;0;0;-1;1;0;0;65;1;61;0.883333;0.55;0.05;0.55;0.05;-1.45;-0.45;0.05;-1.45;0.05;-4;3;2.5;0.64;-0.01;NA;492.18
715;43;"18/04/2021 22:34";0;6;3;NA;NA;NA;NA;2.5;33;"Un homme";"France";"#N/A";74;71;1;10;10;13;"positif";"positif";"negatif";"negatif";"positif";3;3;0;0;0;0;61;1;0;0;65;1;61;0.883333;0.55;0.05;0.55;0.05;-1.45;-0.45;0.05;-1.45;0.05;-4;3;2.5;0.64;0.61;0.769230769230769;492.18
715;43;"18/04/2021 22:34";0;6;3;NA;NA;NA;NA;2.5;33;"Un homme";"France";"#N/A";57;64;2;-7;7;-14;"negatif";"positif";"negatif";"negatif";"positif";3;3;0;0;0;0;71;1;0;0;65;1;61;0.883333;0.55;0.05;0.55;0.05;-1.45;-0.45;0.05;-1.45;0.05;-4;3;2.5;0.64;0.71;0.5;492.18
715;43;"18/04/2021 22:34";0;6;3;NA;NA;NA;NA;2.5;33;"Un homme";"France";"#N/A";51;57;3;-7;7;-13;"negatif";"positif";"negatif";"negatif";"positif";3;3;0;0;0;0;64;1;0;0;65;1;61;0.883333;0.55;0.05;0.55;0.05;-1.45;-0.45;0.05;-1.45;0.05;-4;3;2.5;0.64;0.64;0.538461538461538;492.18
715;43;"18/04/2021 22:34";0;6;3;NA;NA;NA;NA;2.5;33;"Un homme";"France";"#N/A";71;64;4;7;7;14;"positif";"positif";"negatif";"negatif";"positif";3;3;0;0;0;0;57;1;0;0;65;1;61;0.883333;0.55;0.05;0.55;0.05;-1.45;-0.45;0.05;-1.45;0.05;-4;3;2.5;0.64;0.57;0.5;492.18
716;43;"19/04/2021 11:18";0;2;1;NA;NA;NA;NA;3.4;27;"Une femme";"France";"#N/A";76;71;0;0;0;0;"#N/A";"negatif";"negatif";"positif";"positif";3;-18;0;0;0;0;-1;1;0;0;76;1;71;0.761905;0.428571;-0.0714286;-0.0714286;-0.0714286;-1.07143;-1.57143;0.428571;-0.0714286;0.928571;-5;2.5;2.5;0.6425;-0.01;NA;630.4
716;43;"19/04/2021 11:18";0;2;1;NA;NA;NA;NA;3.4;27;"Une femme";"France";"#N/A";57;66;1;-5;5;-14;"negatif";"negatif";"negatif";"positif";"positif";3;-18;0;0;0;0;71;1;0;0;76;1;71;0.761905;0.428571;-0.0714286;-0.0714286;-0.0714286;-1.07143;-1.57143;0.428571;-0.0714286;0.928571;-5;2.5;2.5;0.6425;0.71;0.357142857142857;630.4
716;43;"19/04/2021 11:18";0;2;1;NA;NA;NA;NA;3.4;27;"Une femme";"France";"#N/A";53;53;2;-13;13;-13;"negatif";"negatif";"negatif";"positif";"positif";3;-18;0;0;0;0;66;1;0;0;76;1;71;0.761905;0.428571;-0.0714286;-0.0714286;-0.0714286;-1.07143;-1.57143;0.428571;-0.0714286;0.928571;-5;2.5;2.5;0.6425;0.66;1;630.4
716;43;"19/04/2021 11:18";0;2;1;NA;NA;NA;NA;3.4;27;"Une femme";"France";"#N/A";66;64;3;11;11;13;"positif";"negatif";"negatif";"positif";"positif";3;-18;0;0;0;0;53;1;0;0;76;1;71;0.761905;0.428571;-0.0714286;-0.0714286;-0.0714286;-1.07143;-1.57143;0.428571;-0.0714286;0.928571;-5;2.5;2.5;0.6425;0.53;0.846153846153846;630.4
716;43;"19/04/2021 11:18";0;2;1;NA;NA;NA;NA;3.4;27;"Une femme";"France";"#N/A";78;74;4;10;10;14;"positif";"negatif";"negatif";"positif";"positif";3;-18;0;0;0;0;64;1;0;0;76;1;71;0.761905;0.428571;-0.0714286;-0.0714286;-0.0714286;-1.07143;-1.57143;0.428571;-0.0714286;0.928571;-5;2.5;2.5;0.6425;0.64;0.714285714285714;630.4
717;43;"20/04/2021 12:38";0;5;10;NA;NA;NA;NA;2.1;21;"Une femme";"France";"#N/A";80;81;0;0;0;0;"#N/A";"negatif";"negatif";"positif";"positif";7;-15;0;0;0;0;-1;1;0;0;80;1;81;0.25;0.25;0.25;0.25;-0.25;-0.25;-0.25;0.25;-0.25;-0.25;1;3.5;3;0.765;-0.01;NA;294.76
717;43;"20/04/2021 12:38";0;5;10;NA;NA;NA;NA;2.1;21;"Une femme";"France";"#N/A";68;76;1;-5;5;-13;"negatif";"negatif";"negatif";"positif";"positif";7;-15;0;0;0;0;81;1;0;0;80;1;81;0.25;0.25;0.25;0.25;-0.25;-0.25;-0.25;0.25;-0.25;-0.25;1;3.5;3;0.765;0.81;0.384615384615385;294.76
717;43;"20/04/2021 12:38";0;5;10;NA;NA;NA;NA;2.1;21;"Une femme";"France";"#N/A";62;66;2;-10;10;-14;"negatif";"negatif";"negatif";"positif";"positif";7;-15;0;0;0;0;76;1;0;0;80;1;81;0.25;0.25;0.25;0.25;-0.25;-0.25;-0.25;0.25;-0.25;-0.25;1;3.5;3;0.765;0.76;0.714285714285714;294.76
717;43;"20/04/2021 12:38";0;5;10;NA;NA;NA;NA;2.1;21;"Une femme";"France";"#N/A";80;76;3;10;10;14;"positif";"negatif";"negatif";"positif";"positif";7;-15;0;0;0;0;66;1;0;0;80;1;81;0.25;0.25;0.25;0.25;-0.25;-0.25;-0.25;0.25;-0.25;-0.25;1;3.5;3;0.765;0.66;0.714285714285714;294.76
717;43;"20/04/2021 12:38";0;5;10;NA;NA;NA;NA;2.1;21;"Une femme";"France";"#N/A";89;88;4;12;12;13;"positif";"negatif";"negatif";"positif";"positif";7;-15;0;0;0;0;76;1;0;0;80;1;81;0.25;0.25;0.25;0.25;-0.25;-0.25;-0.25;0.25;-0.25;-0.25;1;3.5;3;0.765;0.76;0.923076923076923;294.76
718;43;"21/04/2021 14:20";1;3;7;NA;NA;NA;NA;2.8;24;"Un homme";"France";"C'est une étude intéressante selon moi.";90;60;0;0;0;0;"#N/A";"negatif";"negatif";"positif";"positif";0;-16;0;0;0;0;-1;1;0;0;90;1;60;0.85;0.85;-0.15;-1.15;-0.65;-1.15;-1.15;0.35;0.35;0.85;-30;1;1.5;0.5225;-0.01;NA;764.17
718;43;"21/04/2021 14:20";1;3;7;NA;NA;NA;NA;2.8;24;"Un homme";"France";"C'est une étude intéressante selon moi.";47;54;1;-6;6;-13;"negatif";"negatif";"negatif";"positif";"positif";0;-16;0;0;0;0;60;1;0;0;90;1;60;0.85;0.85;-0.15;-1.15;-0.65;-1.15;-1.15;0.35;0.35;0.85;-30;1;1.5;0.5225;0.6;0.461538461538462;764.17
718;43;"21/04/2021 14:20";1;3;7;NA;NA;NA;NA;2.8;24;"Un homme";"France";"C'est une étude intéressante selon moi.";40;44;2;-10;10;-14;"negatif";"negatif";"negatif";"positif";"positif";0;-16;0;0;0;0;54;1;0;0;90;1;60;0.85;0.85;-0.15;-1.15;-0.65;-1.15;-1.15;0.35;0.35;0.85;-30;1;1.5;0.5225;0.54;0.714285714285714;764.17
718;43;"21/04/2021 14:20";1;3;7;NA;NA;NA;NA;2.8;24;"Un homme";"France";"C'est une étude intéressante selon moi.";57;51;3;7;7;13;"positif";"negatif";"negatif";"positif";"positif";0;-16;0;0;0;0;44;1;0;0;90;1;60;0.85;0.85;-0.15;-1.15;-0.65;-1.15;-1.15;0.35;0.35;0.85;-30;1;1.5;0.5225;0.44;0.538461538461538;764.17
718;43;"21/04/2021 14:20";1;3;7;NA;NA;NA;NA;2.8;24;"Un homme";"France";"C'est une étude intéressante selon moi.";65;60;4;9;9;14;"positif";"negatif";"negatif";"positif";"positif";0;-16;0;0;0;0;51;1;0;0;90;1;60;0.85;0.85;-0.15;-1.15;-0.65;-1.15;-1.15;0.35;0.35;0.85;-30;1;1.5;0.5225;0.51;0.642857142857143;764.17
719;43;"21/04/2021 17:03";0;10;10;NA;NA;NA;NA;3;52;"Un homme";"France";"Bonjour je suis satisfait du test";30;51;0;0;0;0;"#N/A";"positif";"positif";"negatif";"negatif";6;18;0;0;0;0;-1;1;0;0;30;0;51;0.571428;0.738095;-1.2619;0.238095;0.738095;-0.261905;1.2381;0.238095;-2.2619;-0.261905;21;3;3.5;0.6125;-0.01;NA;1237.13
719;43;"21/04/2021 17:03";0;10;10;NA;NA;NA;NA;3;52;"Un homme";"France";"Bonjour je suis satisfait du test";64;58;1;7;7;13;"positif";"positif";"positif";"negatif";"negatif";6;18;0;0;0;0;51;1;0;0;30;0;51;0.571428;0.738095;-1.2619;0.238095;0.738095;-0.261905;1.2381;0.238095;-2.2619;-0.261905;21;3;3.5;0.6125;0.51;0.538461538461538;1237.13
719;43;"21/04/2021 17:03";0;10;10;NA;NA;NA;NA;3;52;"Un homme";"France";"Bonjour je suis satisfait du test";72;69;2;11;11;14;"positif";"positif";"positif";"negatif";"negatif";6;18;0;0;0;0;58;1;0;0;30;0;51;0.571428;0.738095;-1.2619;0.238095;0.738095;-0.261905;1.2381;0.238095;-2.2619;-0.261905;21;3;3.5;0.6125;0.58;0.785714285714286;1237.13
719;43;"21/04/2021 17:03";0;10;10;NA;NA;NA;NA;3;52;"Un homme";"France";"Bonjour je suis satisfait du test";55;61;3;-8;8;-14;"negatif";"positif";"positif";"negatif";"negatif";6;18;0;0;0;0;69;1;0;0;30;0;51;0.571428;0.738095;-1.2619;0.238095;0.738095;-0.261905;1.2381;0.238095;-2.2619;-0.261905;21;3;3.5;0.6125;0.69;0.571428571428571;1237.13
719;43;"21/04/2021 17:03";0;10;10;NA;NA;NA;NA;3;52;"Un homme";"France";"Bonjour je suis satisfait du test";48;57;4;-4;4;-13;"negatif";"positif";"positif";"negatif";"negatif";6;18;0;0;0;0;61;1;0;0;30;0;51;0.571428;0.738095;-1.2619;0.238095;0.738095;-0.261905;1.2381;0.238095;-2.2619;-0.261905;21;3;3.5;0.6125;0.61;0.307692307692308;1237.13
720;43;"21/04/2021 20:01";1;6;4;NA;NA;NA;NA;2.5;22;"Une femme";"France";"#N/A";62;55;0;0;0;0;"#N/A";"negatif";"positif";"positif";"negatif";0;-1;0;0;0;0;-1;1;0;0;62;1;55;-0.190476;-0.0238095;-1.02381;-0.52381;0.47619;-1.02381;-0.0238095;0.47619;0.47619;1.47619;-7;2;3;0.5375;-0.01;NA;820.46
720;43;"21/04/2021 20:01";1;6;4;NA;NA;NA;NA;2.5;22;"Une femme";"France";"#N/A";42;46;1;-9;9;-13;"negatif";"negatif";"positif";"positif";"negatif";0;-1;0;0;0;0;55;1;0;0;62;1;55;-0.190476;-0.0238095;-1.02381;-0.52381;0.47619;-1.02381;-0.0238095;0.47619;0.47619;1.47619;-7;2;3;0.5375;0.55;0.692307692307692;820.46
720;43;"21/04/2021 20:01";1;6;4;NA;NA;NA;NA;2.5;22;"Une femme";"France";"#N/A";60;54;2;8;8;14;"positif";"negatif";"positif";"positif";"negatif";0;-1;0;0;0;0;46;1;0;0;62;1;55;-0.190476;-0.0238095;-1.02381;-0.52381;0.47619;-1.02381;-0.0238095;0.47619;0.47619;1.47619;-7;2;3;0.5375;0.46;0.571428571428571;820.46
720;43;"21/04/2021 20:01";1;6;4;NA;NA;NA;NA;2.5;22;"Une femme";"France";"#N/A";67;60;3;6;6;13;"positif";"negatif";"positif";"positif";"negatif";0;-1;0;0;0;0;54;1;0;0;62;1;55;-0.190476;-0.0238095;-1.02381;-0.52381;0.47619;-1.02381;-0.0238095;0.47619;0.47619;1.47619;-7;2;3;0.5375;0.54;0.461538461538462;820.46
720;43;"21/04/2021 20:01";1;6;4;NA;NA;NA;NA;2.5;22;"Une femme";"France";"#N/A";46;55;4;-5;5;-14;"negatif";"negatif";"positif";"positif";"negatif";0;-1;0;0;0;0;60;1;0;0;62;1;55;-0.190476;-0.0238095;-1.02381;-0.52381;0.47619;-1.02381;-0.0238095;0.47619;0.47619;1.47619;-7;2;3;0.5375;0.6;0.357142857142857;820.46
721;43;"22/04/2021 16:48";1;10;0;NA;NA;NA;NA;2.2;42;"Une femme";"France";"#N/A";85;50;0;0;0;0;"#N/A";"negatif";"positif";"positif";"negatif";17;9;0;0;0;0;-1;1;0;0;85;1;50;0.619048;0.119048;0.619048;0.119048;-0.380952;-0.380952;-1.88095;1.11905;-0.880952;0.619048;-35;2.5;2;0.6075;-0.01;NA;786.52
721;43;"22/04/2021 16:48";1;10;0;NA;NA;NA;NA;2.2;42;"Une femme";"France";"#N/A";36;47;1;-3;3;-14;"negatif";"negatif";"positif";"positif";"negatif";17;9;0;0;0;0;50;1;0;0;85;1;50;0.619048;0.119048;0.619048;0.119048;-0.380952;-0.380952;-1.88095;1.11905;-0.880952;0.619048;-35;2.5;2;0.6075;0.5;0.214285714285714;786.52
721;43;"22/04/2021 16:48";1;10;0;NA;NA;NA;NA;2.2;42;"Une femme";"France";"#N/A";60;59;2;12;12;13;"positif";"negatif";"positif";"positif";"negatif";17;9;0;0;0;0;47;1;0;0;85;1;50;0.619048;0.119048;0.619048;0.119048;-0.380952;-0.380952;-1.88095;1.11905;-0.880952;0.619048;-35;2.5;2;0.6075;0.47;0.923076923076923;786.52
721;43;"22/04/2021 16:48";1;10;0;NA;NA;NA;NA;2.2;42;"Une femme";"France";"#N/A";73;70;3;11;11;14;"positif";"negatif";"positif";"positif";"negatif";17;9;0;0;0;0;59;1;0;0;85;1;50;0.619048;0.119048;0.619048;0.119048;-0.380952;-0.380952;-1.88095;1.11905;-0.880952;0.619048;-35;2.5;2;0.6075;0.59;0.785714285714286;786.52
721;43;"22/04/2021 16:48";1;10;0;NA;NA;NA;NA;2.2;42;"Une femme";"France";"#N/A";57;67;4;-3;3;-13;"negatif";"negatif";"positif";"positif";"negatif";17;9;0;0;0;0;70;1;0;0;85;1;50;0.619048;0.119048;0.619048;0.119048;-0.380952;-0.380952;-1.88095;1.11905;-0.880952;0.619048;-35;2.5;2;0.6075;0.7;0.230769230769231;786.52
