"trust";"anchor";"se";"gender";"scale";"t";"intTime";"N";"c";"pvc";"d";"cp";"pvcp";"dp";"pvdp";"cn";"pvcn";"dn";"pvdn";"tot";"sbt";"sbt2";"enhm";"enhsd";"totm";"totsd";"sbm";"sbsd";"sbtm";"sbtsd";"diffm";"diffsd"
"[9, 10]";"[50, 100]";"[0, 5]";"all";"1";"1:4";240;496;-0.228617853544785;0.00361246930795161;0.683904702516182;-0.175468343457043;0.122133442564924;0.62662736589717;3.73278969849374e-16;-0.3829791475489;0.000950881950848428;0.815117423880044;2.79250471847136e-20;-3.05;2.02906160861088;3.71390367683049;-5.4164;2.48461963156694;-3.176;2.34831876137485;2.2404;0.644367821548559;2.05912066809782;0.629189823715163;0.181279331902184;0.0984807466541236
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"1:1";0;101;-0.223121957514257;0.208970395888274;0.70189032756742;NA;NA;NA;NA;-0.206327918583204;0.327719179148212;0.672051043866946;2.87626304147583e-05;3.2;NA;NA;NA;NA;3.15565;2.53753621208411;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"1:1";240;99;-0.217483211989386;0.223143706376756;0.697999296748238;NA;NA;NA;NA;-0.206327918583204;0.327719179148212;0.672051043866946;2.87626304147583e-05;3.21;NA;NA;NA;NA;3.2688;2.43385596002945;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"2:2";0;101;-0.272289870040183;0.11071693036773;0.735731322011311;NA;NA;NA;NA;-0.247576700681157;0.258645604893027;0.757355940762858;1.23165569841316e-05;3.08;NA;NA;NA;NA;3.055;2.4590098918551;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"2:2";240;99;-0.270625042214387;0.116000210429273;0.736294483390188;NA;NA;NA;NA;-0.248190674738191;0.26162066015814;0.758581296542019;1.44157169066536e-05;3.11;NA;NA;NA;NA;3.2019;2.6188369412056;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"3:3";0;101;-0.423875079323546;0.00879987917639887;0.774485319222078;-0.160618923493363;0.436822666815984;0.656004169586212;5.0963524583946e-06;NA;NA;NA;NA;3.02;NA;NA;NA;NA;3.2319;2.47434543194416;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"3:3";240;99;-0.420112372719922;0.010225091843107;0.773082290701737;-0.159828637337288;0.443244950751259;0.656534539406512;6.12894590899437e-06;NA;NA;NA;NA;3.04;NA;NA;NA;NA;3.2836;2.5765670042982;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"4:4";0;101;-0.26901449009068;0.103093571946552;0.719241359457376;-0.363641552738653;0.116427518422663;0.780286856083614;2.59944069555443e-06;NA;NA;NA;NA;3.19;NA;NA;NA;NA;3.2532;2.51891891942021;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"4:4";240;99;-0.268937736869792;0.103460919462853;0.719259427413164;-0.363641552738653;0.116427518422663;0.780286856083614;2.59944069555443e-06;NA;NA;NA;NA;3.23;NA;NA;NA;NA;3.26575;2.37773538589277;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"1:2";0;202;-0.25125877097966;0.0394286432237164;0.721349568226726;-0.351508878350128;0.0995041890073352;0.772193453575228;4.15413782223906e-07;-0.209929011528514;0.163807396022513;0.702485086559448;1.80749299084609e-09;3.14;2.07050902462782;3.79283463309757;-2.5524;3.70536745544885;3.05505;1.71879442308969;5.60745;3.20453541619816;2.17928498840066;1.01896779916792;3.42816501159934;3.10004388189844
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"1:2";240;198;-0.248183588007611;0.0432958892484584;0.720112314604469;-0.340854339487956;0.114360167372955;0.766748694008355;6.93661305849686e-07;-0.209953617823804;0.165585453757462;0.702648322321784;2.11978645232496e-09;3.16;2.03535885125608;3.73133430656492;-2.42705;3.886438060938;3.0956;1.7786488124388;5.52265;3.13537515527594;1.98660005629715;1.11402756030356;3.53604994370285;2.97813009170755
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"1:3";0;303;-0.299469704661965;0.00212829411867801;0.733574463155104;-0.274277707178559;0.0669884261860631;0.723468322356439;8.33183381479153e-12;-0.30336053204124;0.0259248773380044;0.73131664057161;3.70116732479264e-12;3.1;2.07727517869114;3.80337043381045;1.45685;3.00376557267339;3.2726;1.38197049616166;1.81575;2.65597353423803;2.13977468274686;0.751680700896663;-0.324024682746861;2.44629492323007
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"1:3";240;297;-0.295771700135194;0.00260806111179438;0.7320501539155;-0.267443761867603;0.0768660538361696;0.720423608472655;1.63424946095923e-11;-0.301430884412623;0.0277053905595198;0.730737579856338;4.99784258850706e-12;3.12;2.05010948107264;3.75369972752295;1.1689;3.05868625360463;3.23885;1.42252948234499;2.06995;2.75139425550869;2.12254794630626;0.758985170902208;-0.0525979463062617;2.53423665047746
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"1:4";0;404;-0.291624803638576;0.000493071708753663;0.729841501498317;-0.304181996943215;0.0150380269019931;0.742370598943098;6.56489189218434e-17;-0.261376567932883;0.0289388334171172;0.703793506107715;3.52980433404363e-14;3.12;2.03219030807502;3.71920725834057;0.9416;2.53025619693156;3.1591;2.30539288882813;2.2175;0.713850588930613;2.10176352970804;0.695981525568353;0.115736470291958;0.112489635391328
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"all";"1:4";240;396;-0.288877740818264;0.000600798366863325;0.728730075857228;-0.299759842530581;0.0173054725232056;0.740428879259801;1.30266521700022e-16;-0.259844171143153;0.0305756557288338;0.703307580085492;4.94946296313894e-14;3.15;2.01388784463415;3.68572419557438;0.91345;2.61099195564872;3.0107;2.50061570508597;2.09725;0.744096995825128;1.98018852923623;0.715225111733641;0.117061470763773;0.108324700353864
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"1:1";0;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.82;NA;NA;NA;NA;9.4383;4.05155533259332;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"1:1";240;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.82;NA;NA;NA;NA;9.84805;3.52637894159129;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"2:2";0;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.63;NA;NA;NA;NA;9.6316;4.04170599832353;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"2:2";240;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.63;NA;NA;NA;NA;9.7573;3.72666767633623;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"3:3";0;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.47;NA;NA;NA;NA;9.3854;3.81934218335669;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"3:3";240;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.47;NA;NA;NA;NA;9.68045;3.49626337472267;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"4:4";0;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.52;NA;NA;NA;NA;9.64885;3.66404987478673;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"4:4";240;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.52;NA;NA;NA;NA;9.2833;3.6920515071784;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"1:2";0;88;-0.267064131739088;0.123727746030157;0.728126298980926;NA;NA;NA;NA;-0.330423632784381;0.159476915420787;0.760141141360144;2.50583230649038e-05;9.72;NA;NA;NA;NA;9.5097;2.74529161296227;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"1:2";240;88;-0.267064131739088;0.123727746030157;0.728126298980926;NA;NA;NA;NA;-0.330423632784381;0.159476915420787;0.760141141360144;2.50583230649038e-05;9.72;NA;NA;NA;NA;9.29465;2.87742973622896;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"1:3";0;132;-0.341232649489051;0.0153759835261424;0.756526120298951;-0.132113451587766;0.53569339929425;0.670710046646765;4.9133542450569e-06;-0.391929248036292;0.0457155643725182;0.754494973490405;5.95797088159817e-07;9.64;1.90986831251849;3.48199787351195;NA;NA;9.84735;2.31920504433921;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"1:3";240;132;-0.341232649489051;0.0153759835261424;0.756526120298951;-0.132113451587766;0.53569339929425;0.670710046646765;4.9133542450569e-06;-0.391929248036292;0.0457155643725182;0.754494973490405;5.95797088159817e-07;9.64;1.90986831251849;3.48199787351195;NA;NA;9.51295;2.20929484589097;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"1:4";0;176;-0.24310954243861;0.0403918255350101;0.700197399197842;-0.102501069254932;0.549665660097487;0.65214861693011;5.44837027558166e-08;-0.263567545100317;0.122636389378129;0.675092032270928;2.63556402304045e-07;9.61;1.3413148468278;2.45453688238255;8.64745;3.82374057138902;9.9113;3.69546038366483;1.26385;0.972827138140953;1.34309214131225;0.949997030839403;-0.079242141312247;0.169096689059669
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"0";"1:4";240;176;-0.24310954243861;0.0403918255350101;0.700197399197842;-0.102501069254932;0.549665660097487;0.65214861693011;5.44837027558166e-08;-0.263567545100317;0.122636389378129;0.675092032270928;2.63556402304045e-07;9.61;1.3413148468278;2.45453688238255;8.03015;4.28932899105062;9.23245;4.14970986422984;1.2023;0.922773136424404;1.29150625497552;0.893126053186633;-0.0892062549755182;0.149397851832079
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"1:1";0;57;-0.0141906577905684;0.956851898848827;0.568761694207877;NA;NA;NA;NA;NA;NA;NA;NA;-1.91;NA;NA;NA;NA;-1.96145;3.17478134371519;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"1:1";240;55;-0.000718400393001805;0.997842747624575;0.559147634991045;NA;NA;NA;NA;NA;NA;NA;NA;-2.07;NA;NA;NA;NA;-1.8226;3.34689314268363;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"2:2";0;57;-0.410782221990568;0.097935920348698;0.82411102260946;NA;NA;NA;NA;NA;NA;NA;NA;-1.97;NA;NA;NA;NA;-2.08475;2.96158960737516;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"2:2";240;55;-0.410160917473304;0.103722420853541;0.826407115583458;NA;NA;NA;NA;NA;NA;NA;NA;-2.11;NA;NA;NA;NA;-2.3756;3.23397007596875;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"3:3";0;57;-0.352084409032773;0.11480376163746;0.73049844339069;NA;NA;NA;NA;NA;NA;NA;NA;-1.96;NA;NA;NA;NA;-1.61465;2.87572824554252;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"3:3";240;55;-0.344996008741196;0.129725509758431;0.727899416671423;NA;NA;NA;NA;NA;NA;NA;NA;-2.1;NA;NA;NA;NA;-1.72325;3.21295085606948;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"4:4";0;57;-0.566596671117626;0.0199384750491977;0.903347803178119;NA;NA;NA;NA;NA;NA;NA;NA;-1.71;NA;NA;NA;NA;-1.9441;2.72621319450801;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"4:4";240;55;-0.567496086325851;0.0200842332431125;0.903201211923286;NA;NA;NA;NA;NA;NA;NA;NA;-1.81;NA;NA;NA;NA;-1.7292;2.96026947028196;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"1:2";0;114;-0.239633901535662;0.179213204694402;0.716032439778881;NA;NA;NA;NA;-0.132274994491049;0.507000808448629;0.666578486230472;1.82884381360281e-05;-1.94;NA;NA;NA;NA;-2.20755;2.22765137549702;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"1:2";240;110;-0.234627245821613;0.194395670080854;0.714160501724849;NA;NA;NA;NA;-0.132633158040227;0.509119452085681;0.667372225495934;2.09688785339049e-05;-2.09;NA;NA;NA;NA;-2.32775;2.38053696014008;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"1:3";0;171;-0.261500866491871;0.0592269525049006;0.710810797349919;-0.357003724575108;0.0975704066186999;0.750197801643616;1.25083628434928e-06;-0.250465624547576;0.189511881363854;0.721913726229065;1.07402553366962e-06;-1.95;2.16402196459313;3.97551715402783;-4.5006;3.9478439685479;-1.8309;1.6829867533823;2.6697;3.49926092842848;2.12947626722135;1.0147352334145;0.540223732778651;3.25898756941325
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"1:3";240;165;-0.255087263410337;0.0696379366616698;0.708231564518427;-0.34460953822454;0.116528656368578;0.743008418107356;2.56326367312804e-06;-0.246971704622969;0.199547362012883;0.721421267105483;1.35683255990168e-06;-2.09;2.11336564999534;3.8830343587281;-4.5215;3.99581046300765;-2.10835;1.84235396112974;2.41315;3.53919171101774;2.16566244653992;1.01367839204801;0.24748755346008;3.38913536570718
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"1:4";0;228;-0.339882840676789;0.00458518954789801;0.761117111771416;-0.475207575650265;0.00894325326967907;0.82634541407168;2.28929404039767e-10;-0.292523451353656;0.0852909374747178;0.749623527399762;1.84465428364068e-08;-1.89;2.71916258839627;4.97727906059089;-5.1277;3.24994622452612;-2.1443;3.06415711151046;2.9834;1.04066341422601;2.72618754879601;1.00919173351756;0.257212451203992;0.148195948975333
"[9, 10]";"[50, 100]";"[0, 5]";"Un homme";"1";"1:4";240;220;-0.335174766761682;0.00569411785601124;0.759167155444393;-0.467260455083154;0.0111738522439452;0.821801213885968;5.05042216006378e-10;-0.290535407623877;0.0895668461314548;0.750134828372933;2.42342454565472e-08;-2.02;2.69059676428451;4.92505100127197;-4.9847;3.23872034255606;-1.9862;3.03882044690744;2.9985;1.07341597682189;2.74156163476469;1.04107913937639;0.256938365235306;0.161250106009254
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"1:1";0;128;-0.0874918638201634;0.524393193575328;0.586897551801025;-0.305883021119727;0.198711825060491;0.731175423743958;2.71253578635088e-05;0.063935712978397;0.700752651285298;0.485492609153244;5.5334336506455e-05;2.36;0.859936334766384;1.56609060030553;NA;NA;2.37455;2.45078529051425;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"1:1";240;127;-0.0915695846068176;0.507054670558919;0.58865112248682;-0.318377762974349;0.185858552334285;0.736689384823752;2.82192370657219e-05;0.063935712978397;0.700752651285298;0.485492609153244;5.5334336506455e-05;2.23;0.901810799280239;1.6413281058664;NA;NA;2.06065;2.58689683864062;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"2:2";0;128;-0.238843076041601;0.122710791433897;0.707921578270646;NA;NA;NA;NA;-0.35975225120035;0.0542210470361045;0.817490442520666;1.362635827473e-08;2.47;NA;NA;NA;NA;2.58875;2.59190369445057;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"2:2";240;127;-0.231281511035435;0.138370863570178;0.703961812418837;NA;NA;NA;NA;-0.350143833117086;0.063541613603327;0.812530495490179;2.05988233434296e-08;2.34;NA;NA;NA;NA;2.3261;2.78218665855026;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"3:3";0;128;-0.125948438170083;0.413514106793947;0.626065941589451;0.273240972975812;0.111327094586184;0.396671689469181;0.000358853176901022;NA;NA;NA;NA;2.54;NA;NA;NA;NA;2.4722;2.7587358112697;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"3:3";240;127;-0.106964011826147;0.487396276171992;0.61719435554736;0.273240972975812;0.111327094586184;0.396671689469181;0.000358853176901022;NA;NA;NA;NA;2.42;NA;NA;NA;NA;2.3112;2.7035968151138;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"4:4";0;128;-0.307391489301041;0.0310956072911808;0.725276887125979;-0.225522119869236;0.204805029511682;0.708035038543643;1.00095477390034e-08;-0.201443825130784;0.468359472731346;0.598607174302856;0.00525454860597798;2.6;1.48267206358275;2.71047708910646;NA;NA;2.9362;2.67627141813337;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"4:4";240;127;-0.299537926542823;0.0360397191574379;0.72221572482449;-0.202873982653181;0.255629372976606;0.698450959906094;1.55015786826653e-08;-0.201443825130784;0.468359472731346;0.598607174302856;0.00525454860597798;2.47;1.41191342004515;2.58251424515763;NA;NA;2.68605;2.83033387548778;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"1:2";0;256;-0.17352437967106;0.0940324242978322;0.654712558178388;-0.21677308931997;0.242621502562825;0.659889127181696;2.56149747235909e-07;-0.179249653974029;0.159083874150069;0.672291098345018;1.97657563006652e-12;2.41;1.42920187677698;2.60653712262038;-3.8043;3.43037708491699;2.3452;1.85078958024724;6.1495;2.71341812843109;1.35189618871923;0.794737919873973;4.79760381128077;2.62730149611993
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"1:2";240;254;-0.171431003600071;0.100288921047924;0.653358700230279;-0.226410154673502;0.225882028378729;0.664453030650915;2.52877923940317e-07;-0.173098858598112;0.176299279585876;0.669006917447558;3.0079917544434e-12;2.29;1.44096269278223;2.62789464351225;-3.94525;3.56332574843323;2.2391;2.0043302845208;6.18435;2.70047540528938;1.49014941743321;0.784675336318181;4.69420058256679;2.59223267981865
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"1:3";0;384;-0.156404531209765;0.0674664591021883;0.6440130939193;0.0425770220657929;0.734038764877796;0.51411109634405;1.03231314618682e-09;-0.349674861942844;0.0037911260978053;0.780396358967913;8.03405527208834e-18;2.46;1.13550319381561;2.07899115521996;-1.0997;2.77553958898991;2.5318;1.51708586030511;3.6315;2.31448177339917;1.13491736922934;0.666732851221229;2.49658263077066;2.16294006591836
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"1:3";240;381;-0.149014281383976;0.0827114843391148;0.640249693368464;0.0394677553568485;0.753882976687657;0.515484320434395;1.0722964533773e-09;-0.336784514271776;0.00545143704220429;0.773985023144458;1.62553871161506e-17;2.33;1.10088349347032;2.0152224291043;-1.47275;2.80755279576449;2.2971;1.48748669687054;3.76985;2.4731833041202;1.0748349491799;0.689902415246998;2.6950150508201;2.40955673489256
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"1:4";0;512;-0.202769128753055;0.00553618512072652;0.669905806061784;-0.0592798970898072;0.560732088147023;0.586622634143534;2.5920621879337e-17;-0.346412394706202;0.00174065029921594;0.763697472798129;6.88621907947376e-20;2.49;1.4885633474417;2.72443365845167;1.4153;2.71434953108188;2.9872;2.51962052658529;1.5719;0.618016270459576;1.48636485381341;0.617060692755758;0.0855351461865892;0.0936613872043225
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"all";"1:4";240;508;-0.19537475344265;0.00772209060643853;0.666375653250144;-0.0538258492597882;0.598864966689804;0.584112790927322;4.11605005966099e-17;-0.337800916773331;0.00232975059751551;0.75952040950646;1.23042292026411e-19;2.37;1.44073816526309;2.63688190452693;0.7858;2.90895504559394;2.249;2.76617236406893;1.4632;0.575835647965057;1.39220051473506;0.571692974832166;0.0709994852649414;0.0882946315765326
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"1:1";0;59;-0.0799466715039319;0.686392304028667;0.570388268245164;NA;NA;NA;NA;NA;NA;NA;NA;9.82;NA;NA;NA;NA;9.6371;3.71836858239912;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"1:1";240;58;-0.0872003023118935;0.662256896150116;0.572994959389152;NA;NA;NA;NA;NA;NA;NA;NA;9.68;NA;NA;NA;NA;9.6537;3.70273636557679;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"2:2";0;59;-0.303402490272071;0.183511368439913;0.74999725809494;NA;NA;NA;NA;NA;NA;NA;NA;9.93;NA;NA;NA;NA;9.79705;3.6155237320178;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"2:2";240;58;-0.290804440810122;0.209457197054382;0.743347027290541;NA;NA;NA;NA;NA;NA;NA;NA;9.77;NA;NA;NA;NA;9.97275;4.09500086666535;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"3:3";0;59;-0.222799699396745;0.280522286840528;0.708415454723545;NA;NA;NA;NA;NA;NA;NA;NA;9.83;NA;NA;NA;NA;10.23815;3.59498353411428;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"3:3";240;58;-0.191362359108875;0.351674275418367;0.694881791209546;NA;NA;NA;NA;NA;NA;NA;NA;9.7;NA;NA;NA;NA;9.9483;3.89150809923764;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"4:4";0;59;-0.334937197355719;0.0978477975361726;0.758654467070981;NA;NA;NA;NA;NA;NA;NA;NA;10.14;NA;NA;NA;NA;10.23335;3.9799793284355;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"4:4";240;58;-0.323724156176758;0.110286068758147;0.755626490137979;NA;NA;NA;NA;NA;NA;NA;NA;9.98;NA;NA;NA;NA;9.86585;3.74610112593462;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"1:2";0;118;-0.191614518276247;0.201270630669861;0.659792200292804;NA;NA;NA;NA;-0.12749423608995;0.477447893539979;0.588659098877017;1.47158590748371e-05;9.88;NA;NA;NA;NA;9.61435;2.56075279005194;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"1:2";240;116;-0.188268498584981;0.214828532923817;0.657419921874583;NA;NA;NA;NA;-0.120091557932443;0.508225390709671;0.58487036982645;1.94376734086877e-05;9.73;NA;NA;NA;NA;9.67765;2.52385940754338;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"1:3";0;177;-0.211386520376817;0.0779488545201217;0.682485427185556;-0.0127554049374021;0.937325625524774;0.598016284941256;2.68437346843792e-07;-0.314084599893323;0.0752873075167173;0.714295748212191;1.2196957544178e-07;9.86;1.20760693787068;2.21297305617431;8.49605;3.98740742681723;9.71475;2.19982981011426;1.2187;3.51873082846871;1.22300272781705;0.902803465450158;-0.00430272781704614;3.36198526250924
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"1:3";240;174;-0.199067638973028;0.0990890218897248;0.67643303800223;-0.0155171664581434;0.924441738666441;0.599132817222017;3.08695687695373e-07;-0.296185596282754;0.0962417762856402;0.706251548618685;1.94236083645093e-07;9.72;1.15550457223393;2.11664293036223;8.3919;4.05855030062627;9.6073;2.38020410213897;1.2154;3.50684024192892;1.24025532040936;0.923524487052282;-0.0248553204093645;3.34805015066309
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"1:4";0;236;-0.249889845636974;0.0146385127832984;0.706218280069547;-0.188350046798493;0.181557216894577;0.707610040961786;6.5160379976092e-12;-0.210928998107536;0.16488625438181;0.637998187580307;5.15206258446803e-08;9.93;1.45147257004361;2.65650831404854;8.12755;4.48831050098657;9.69615;4.26177077376772;1.5686;0.869446794601726;1.56672858386282;0.890835939973522;0.00187141613717737;0.142056891446315
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"0";"1:4";240;232;-0.237827010987565;0.02077196387087;0.70087243852783;-0.177545888966944;0.210240232189343;0.702935374634532;1.01220932307307e-11;-0.198719792720287;0.193080495534076;0.632880625996319;7.22987321342327e-08;9.78;1.37597340953832;2.51829511603647;8.214;3.82935999743426;9.63465;3.63115329458062;1.42065;0.817965411599332;1.44872901725462;0.833157506056927;-0.0280790172546185;0.132164706176521
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"1:1";0;69;-0.0857966611833078;0.662407042216638;0.595542889199073;NA;NA;NA;NA;NA;NA;NA;NA;-4.03;NA;NA;NA;NA;-4.32025;3.57148343227785;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"1:1";240;69;-0.0857966611833078;0.662407042216638;0.595542889199073;NA;NA;NA;NA;NA;NA;NA;NA;-4.03;NA;NA;NA;NA;-3.52875;3.51463014594908;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"2:2";0;69;-0.175685826356308;0.425637625641845;0.669914693103949;NA;NA;NA;NA;NA;NA;NA;NA;-3.91;NA;NA;NA;NA;-3.5676;3.17066964060421;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"2:2";240;69;-0.175685826356308;0.425637625641845;0.669914693103949;NA;NA;NA;NA;NA;NA;NA;NA;-3.91;NA;NA;NA;NA;-3.55955;3.53440964734938;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"3:3";0;69;-0.0328759163579967;0.889602562728323;0.55227744768243;NA;NA;NA;NA;NA;NA;NA;NA;-3.7;NA;NA;NA;NA;-4.01945;3.58544169640108;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"3:3";240;69;-0.0328759163579967;0.889602562728323;0.55227744768243;NA;NA;NA;NA;NA;NA;NA;NA;-3.7;NA;NA;NA;NA;-3.70375;3.716919137792;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"4:4";0;69;-0.308906419999722;0.147868997658664;0.713843848212888;NA;NA;NA;NA;NA;NA;NA;NA;-3.85;NA;NA;NA;NA;-3.53365;3.37822203207396;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"4:4";240;69;-0.308906419999722;0.147868997658664;0.713843848212888;NA;NA;NA;NA;NA;NA;NA;NA;-3.85;NA;NA;NA;NA;-4.00015;3.4201083584321;NA;NA;NA;NA;NA;NA
